"ddg.type","ddg.num","ddg.name","ddg.value","ddg.val.type","ddg.scope","ddg.from.env","ddg.time","ddg.hash","ddg.loc"
"File",99,"package.rds","data/99-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-11-03T17.04.23-03","aa7d6507c31f8d9b0a0d8e949a34ff8b","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/iterators/Meta/package.rds"
"File",100,"package.rds","data/100-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.14.29-03","0194adad613b16f55ed1729a6eea5457","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/ModelMetrics/Meta/package.rds"
"File",101,"package.rds","data/101-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.14.52-03","4caae2bf7ed78994ed94cf6ef3292ad9","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/reshape2/Meta/package.rds"
"File",102,"package.rds","data/102-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-07-06T20.08.19-03","c5d5a7aea3f6506f852d01511cb2a904","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/lubridate/Meta/package.rds"
"File",103,"package.rds","data/103-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-04-03T14.43.52-03","44983abb16244dc4ae9503c95021fb0e","/usr/lib/R/library/rpart/Meta/package.rds"
"File",104,"package.rds","data/104-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-09-29T09.59.39-03","a413929d87cc6e7221b0daade898d49b","/usr/lib/R/library/survival/Meta/package.rds"
"Data",105,"many","Row thresholds 0.6162278 0.02626023   -1.679555 0.08582276      -0.8747141   -1....","{""container"":""data_frame"", ""dimension"":[1,33], ""type"":[""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""character"",""character"",""integer"",""integer"",""integer"",""integer"",""numeric"",""numeric"",""numeric"",""logical"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""character"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric""]}","R_GlobalEnv",FALSE,"","",""
"File",106,"sessionInfo.txt","data/106-sessionInfo.txt","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.47.50-03","6dfdbfa25c08344a842d7d5a29557c9a","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/sessionInfo.txt"
"File",107,"eval_mod_Abarema_langsdorffii_1_5_brt.csv","data/107-eval_mod_Abarema_langsdorffii_1_5_brt.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.47.54-03","aab4b3c8fba69779981d2f8a29af03d8","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/eval_mod_Abarema_langsdorffii_1_5_brt.csv"
"File",108,"evaluate_Abarema_langsdorffii_1_5_brt.csv","data/108-evaluate_Abarema_langsdorffii_1_5_brt.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.47.54-03","5dab75a60f3fb5dca858c71a6ada2853","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/evaluate_Abarema_langsdorffii_1_5_brt.csv"
"File",109,"brt_model_Abarema_langsdorffii_1_5.rda","data/109-brt_model_Abarema_langsdorffii_1_5.rda","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.47.55-03","a59ac2cc87a73b25aa77930a6b58569b","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/brt_model_Abarema_langsdorffii_1_5.rda"
"File",110,"eval_mod_Abarema_langsdorffii_1_3_brt.csv","data/110-eval_mod_Abarema_langsdorffii_1_3_brt.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.47.57-03","843a184fd69a6c18a71c2d94361a6877","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/eval_mod_Abarema_langsdorffii_1_3_brt.csv"
"File",111,"evaluate_Abarema_langsdorffii_1_3_brt.csv","data/111-evaluate_Abarema_langsdorffii_1_3_brt.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.47.57-03","feff3c3585a277ab9fc2a477aac13901","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/evaluate_Abarema_langsdorffii_1_3_brt.csv"
"File",112,"brt_model_Abarema_langsdorffii_1_3.rda","data/112-brt_model_Abarema_langsdorffii_1_3.rda","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.47.58-03","6fdee8997570eb55da60b40eb66ca57f","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/brt_model_Abarema_langsdorffii_1_3.rda"
"File",113,"eval_mod_Abarema_langsdorffii_1_4_brt.csv","data/113-eval_mod_Abarema_langsdorffii_1_4_brt.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.48.00-03","92c7252b8956451f91ec6ca701be09a5","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/eval_mod_Abarema_langsdorffii_1_4_brt.csv"
"File",114,"evaluate_Abarema_langsdorffii_1_4_brt.csv","data/114-evaluate_Abarema_langsdorffii_1_4_brt.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.48.00-03","627aa7dddb9265b868ba00aab0d21216","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/evaluate_Abarema_langsdorffii_1_4_brt.csv"
"File",115,"brt_model_Abarema_langsdorffii_1_4.rda","data/115-brt_model_Abarema_langsdorffii_1_4.rda","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.48.00-03","fbd39828a66262d6e95eccc5d01f3775","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/brt_model_Abarema_langsdorffii_1_4.rda"
"File",116,"eval_mod_Abarema_langsdorffii_1_2_brt.csv","data/116-eval_mod_Abarema_langsdorffii_1_2_brt.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.48.02-03","b19333b7abab66b07c0c1975c868d1d5","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/eval_mod_Abarema_langsdorffii_1_2_brt.csv"
"File",117,"evaluate_Abarema_langsdorffii_1_2_brt.csv","data/117-evaluate_Abarema_langsdorffii_1_2_brt.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.48.02-03","9fb0d57dee5713504592947c4f37ff23","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/evaluate_Abarema_langsdorffii_1_2_brt.csv"
"File",118,"brt_model_Abarema_langsdorffii_1_2.rda","data/118-brt_model_Abarema_langsdorffii_1_2.rda","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.48.03-03","0ecf45cdcdae83a8acf3064d410ebcd0","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/brt_model_Abarema_langsdorffii_1_2.rda"
"File",119,"eval_mod_Abarema_langsdorffii_1_1_brt.csv","data/119-eval_mod_Abarema_langsdorffii_1_1_brt.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.48.05-03","5aabc6bbb3a3676ceacf291a2ee06549","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/eval_mod_Abarema_langsdorffii_1_1_brt.csv"
"File",120,"evaluate_Abarema_langsdorffii_1_1_brt.csv","data/120-evaluate_Abarema_langsdorffii_1_1_brt.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.48.05-03","b2b1cdae73c8f40b40cadba56567db0c","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/evaluate_Abarema_langsdorffii_1_1_brt.csv"
"File",121,"brt_model_Abarema_langsdorffii_1_1.rda","data/121-brt_model_Abarema_langsdorffii_1_1.rda","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.48.05-03","0776490e46161b46fa9fab9c9461c6af","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/partitions/brt_model_Abarema_langsdorffii_1_1.rda"
"File",122,"package.rds","data/122-package.rds","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-10-01T16.04.06-03","5b9682312676a72536b868dfb24d9909","/home/mondelli/R/x86_64-pc-linux-gnu-library/4.0/gbm/Meta/package.rds"
"Data",123,"fm","Row 1 0.6162278 0.02626023   -1.679555 0.08582276      -0.8747141   -1.182288 Ab...","{""container"":""data_frame"", ""dimension"":[5,33], ""type"":[""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""character"",""character"",""integer"",""integer"",""integer"",""integer"",""numeric"",""numeric"",""numeric"",""logical"",""numeric"",""numeric"",""integer"",""numeric"",""numeric"",""character"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric"",""numeric""]}","R_GlobalEnv",FALSE,"","",""
"File",124,"Abarema_langsdorffii_final_statistics.csv","data/124-Abarema_langsdorffii_final_statistics.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.48.10-03","6fcd10c57ff6df6be46cc888e38f446a","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/final_models/Abarema_langsdorffii_final_statistics.csv"
"File",125,"Abarema_langsdorffii_mean_statistics.csv","data/125-Abarema_langsdorffii_mean_statistics.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.48.10-03","531cdfbf6dd91e3dd899978c418e87c6","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/final_models/Abarema_langsdorffii_mean_statistics.csv"
"File",126,"metadata.csv","data/126-metadata.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.48.20-03","aca718a4a7c8a14ba7489b7617e16158","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/final_models/metadata.csv"
"File",127,"sessionInfo.txt","data/127-sessionInfo.txt","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.48.21-03","5c3d49249a6b8121625a1e6ee841ef20","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/final_models/sessionInfo.txt"
"Data",128,"ens","class      : RasterStack ...","RasterStack","R_GlobalEnv",FALSE,"","",""
"File",129,"metadata.csv","data/129-metadata.csv","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.48.31-03","9bce507a89fb196e9eda17857d6135d0","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/ensemble/metadata.csv"
"File",130,"sessionInfo.txt","data/130-sessionInfo.txt","{""container"":""vector"", ""dimension"":[1], ""type"":[""character""]}","undefined",FALSE,"2020-12-16T19.48.31-03","5c3d49249a6b8121625a1e6ee841ef20","/home/mondelli/Dropbox/Reproducibility/prov2repr/prov_samples/modler_results/Abarema_langsdorffii/present/ensemble/sessionInfo.txt"
