"cv_0","pa","lon","lat","layer.1","layer.2","layer.3","layer.4","layer.5"
3,0,-51.75,-18.0833333333333,18.9744478178889,-10.4910214785077,8.98852407581846,16.2069347151979,-1.85546301504767
5,0,-40.25,-9.08333333333333,18.9003007983129,-13.1851671306054,6.1752017486152,17.3743704412105,-2.74291094761424
4,0,-40.9166666666667,-20.0833333333333,15.4655610437189,-8.71714173726678,7.72226600087821,14.3411074183819,-2.56372802433799
2,0,-40.75,-16.25,18.3948229051645,-11.3042799265087,6.22390787899445,16.9954341066888,-3.2376490238307
5,0,-51.75,-27.4166666666667,13.8938598146416,-6.19055257095367,7.86991721946034,16.0788566891907,-5.01654870679814
3,0,-51.5833333333333,-30.0833333333333,14.7429327129581,-7.12125960292376,6.23677361017612,17.5912765807823,-4.88326690645731
1,0,-40.25,-13.25,16.1516031740293,-8.96965312095368,4.39139221308277,14.2765176683999,-1.97478989421407
1,0,-53.4166666666667,-17.25,18.0910139145277,-10.8618309587458,9.34091746503973,15.817640345727,-3.06307470466404
5,0,-48.0833333333333,-19.25,16.7504555864863,-9.85191607057524,9.52014004961062,14.9034507779321,-1.54683337268986
1,0,-51.75,-20.0833333333333,18.6939195607084,-10.7443768394564,8.80395364130351,17.1296350378048,-2.6826477906773
1,0,-51.9166666666667,-22.4166666666667,16.8594469354825,-10.2395733581972,7.66799008330518,17.7921398001869,-3.56349793689753
4,0,-43.25,-10.9166666666667,19.9808376999377,-13.4249700484462,6.77362824633471,17.6669106170643,-1.920196893546
5,0,-51.5833333333333,-26.75,11.7776946864789,-4.59279416090646,8.27958796536241,14.3243844642848,-4.46088202693043
1,0,-50.9166666666667,-17.0833333333333,19.2682549128566,-11.3503458333659,7.93874153289083,15.101722429727,-3.46051796080524
4,0,-38.75,-9.41666666666666,17.9858286576088,-12.1154759526883,4.97560826646351,16.8282109698653,-3.06161463928845
1,0,-48.4166666666667,-16.75,17.6485237931566,-10.9760577546746,8.47282691379347,15.3119673658011,-2.59211455470819
2,0,-44.5833333333333,-19.0833333333333,17.0286563530698,-11.2655784186613,8.97640658560685,15.6295547550303,-2.56292243123672
1,0,-51.0833333333333,-23.5833333333333,15.7164731752842,-8.64569617625676,8.10676655108149,16.642928130646,-3.46217610441788
5,0,-43.4166666666667,-8.91666666666666,19.9469308144092,-13.3259143655568,6.64018599595536,16.9659655710501,-2.77120816162982
1,0,-40.75,-11.5833333333333,17.4459138767925,-10.3181096273681,5.0620448236211,16.2508039223026,-2.60109255233006
5,0,-51.0833333333333,-19.75,18.5340687030052,-10.8764926956514,9.07765730025022,16.9238531382052,-2.62355376597896
5,0,-43.25,-11.5833333333333,19.6260024540525,-13.9271582529174,7.11608208985213,17.8626245794208,-3.3285611290573
3,0,-42.0833333333333,-8.08333333333333,20.964000833891,-14.4085309417906,6.74054351049239,18.1714015005479,-3.16743797684283
3,0,-53.25,-25.9166666666667,14.3078088800573,-6.6153670493315,9.46873233172823,17.4304449362277,-4.43980515536906
4,0,-43.75,-12.0833333333333,18.9317203894421,-13.5082088116805,7.73008205104359,17.4538647161258,-3.45164205908196
1,0,-52.0833333333333,-17.25,18.8683342707038,-10.9156239578881,9.00667808207508,15.4358494109606,-2.76893652486255
2,0,-40.75,-14.9166666666667,16.0261589816632,-9.76985221327266,5.34107192268604,14.3537965821378,-2.31486952469461
2,0,-50.9166666666667,-22.9166666666667,16.7849292341857,-10.0109608644039,8.06025805100654,17.6423016010575,-3.41240429314216
5,0,-39.4166666666667,-17.0833333333333,19.6568499327129,-9.00710197817764,4.51951525912046,17.4164424340378,-3.24679460871118
3,0,-54.0833333333333,-23.25,17.021133528698,-9.21524350402152,8.04454276452699,17.7672727998415,-3.98179474798282
2,0,-42.4166666666667,-20.0833333333333,17.0306740681302,-11.1448179536033,8.22194061771498,16.1734240409531,-3.02635646049571
2,0,-45.5833333333333,-15.0833333333333,18.2781102932607,-11.9973202541681,8.62587660299298,15.5260576388165,-2.901002569757
1,0,-49.75,-27.4166666666667,14.135418398358,-6.99058890666463,7.39761931679949,16.46609483004,-4.07815791871245
4,0,-55.75,-22.25,16.5945168292712,-9.40338867898645,7.49375812445261,17.2685282787377,-3.70283789264418
2,0,-52.75,-25.25,13.9595457584784,-6.55291713166998,8.80070857975262,16.312989690775,-3.74853609672147
2,0,-51.25,-21.0833333333333,16.8152515601411,-10.649495873144,7.98708952855986,17.0468495965994,-2.94060199636138
3,0,-46.9166666666667,-24.0833333333333,16.7751963495862,-6.47705208711275,9.00790927643105,15.6831576296924,-2.47503299733237
1,0,-44.9166666666667,-16.4166666666667,17.3630568077941,-12.627456670632,9.31828771131594,16.5330035717105,-3.53563475916104
4,0,-46.4166666666667,-17.9166666666667,18.8599824342444,-11.1517124574566,8.94128105048086,15.3806706681468,-1.77151257668325
3,0,-52.0833333333333,-24.5833333333333,14.9082737787703,-7.42410676722315,8.03260904683692,16.4805613269295,-3.51253778799952
1,0,-39.25,-11.5833333333333,17.7226019277745,-10.6375993410819,4.26893902419893,16.6907017636023,-2.86493245969736
5,0,-49.4166666666667,-23.0833333333333,15.5298100326976,-9.55330307799218,8.36575721120005,16.3734019395323,-2.92176371667261
5,0,-39.75,-10.75,18.5993387860045,-11.680634095403,5.26366476923785,17.5255042424202,-3.24937778883124
3,0,-41.9166666666667,-12.25,15.8716978228718,-11.2767305234393,6.47096984434568,14.8575959232376,-2.11726432222478
3,0,-43.0833333333333,-17.75,16.9969355415774,-11.2765306911125,8.18506422018252,15.214506946603,-2.60556301215703
1,0,-50.9166666666667,-22.0833333333333,16.5554043409754,-10.1718048902032,8.14479821878201,17.191298992199,-3.21001641993355
4,0,-41.4166666666667,-21.5833333333333,18.2596076894745,-10.8292137182998,6.43945722224989,17.0607314814493,-3.57944772397903
4,0,-52.9166666666667,-32.9166666666667,12.7670715799553,-6.68292972895575,5.8357374063427,15.5756415991116,-5.96317481382869
4,0,-45.4166666666667,-17.0833333333333,17.9337465853395,-12.2649711291585,9.14997398848921,16.5589401298715,-2.81863376430444
2,0,-54.9166666666667,-21.25,18.2859176072368,-10.0831843990026,7.61488380753656,17.3861448068208,-3.0032025538929
5,0,-54.4166666666667,-25.5833333333333,15.6326650416827,-8.28959835372179,8.92462195581142,18.6121994685197,-5.23310771213187
5,0,-51.9166666666667,-25.75,12.8440753354318,-5.70074608415191,8.2346065015248,15.4065979839181,-4.14065387793763
4,0,-53.5833333333333,-17.25,18.1312354255113,-10.9506408637086,9.21136376747245,15.9160487809073,-3.10661952956728
2,0,-53.4166666666667,-28.5833333333333,14.4689421301042,-6.42090758693143,7.53970630665193,17.2980713536283,-5.24645712748017
4,0,-53.5833333333333,-18.4166666666667,19.5670670429357,-11.3280925545751,8.37748667816222,16.9895946083265,-3.36437777536485
3,0,-52.5833333333333,-24.0833333333333,15.793107620991,-7.90249579315566,7.66974013152729,17.2286315628807,-3.72912946687897
3,0,-41.4166666666667,-10.4166666666667,16.6240163785206,-11.2649720452146,6.50195740385569,14.6576411751932,-1.68411272941544
1,0,-46.4166666666667,-13.75,20.4595121224915,-12.3435804976897,7.07011851932788,15.767933821164,-3.25366326342687
1,0,-51.9166666666667,-19.5833333333333,18.7782036571381,-10.5249117904652,8.96489339965444,16.7588796443903,-2.3942024768103
1,0,-46.5833333333333,-21.4166666666667,14.9298782345114,-8.90990879275054,9.33601160759983,14.0148152856145,-1.7336131887341
2,0,-51.4166666666667,-31.5833333333333,13.7179721855733,-6.65036178659625,5.50782758045804,15.4765479094884,-6.08400982676145
2,0,-44.9166666666667,-14.75,18.2507918744527,-12.41371188086,8.24142218246091,15.7255054974558,-3.07197158630285
2,0,-50.25,-24.25,13.4265161977752,-7.68210368675156,8.00057152962569,15.6642404942352,-3.44008431833851
4,0,-52.25,-27.75,14.551974948062,-5.83417434363283,7.61956733104067,16.0887878551633,-4.63011720529303
2,0,-43.75,-22.75,18.5054820067412,-9.966541491126,7.15923520223664,17.3796463145583,-3.01101273033593
3,0,-43.0833333333333,-14.25,18.2019742015102,-12.4821712617297,6.5493966136507,15.5939862776108,-2.62604107325281
5,0,-44.75,-9.91666666666666,19.6400052299781,-13.6160204385877,7.55388852484476,17.6897224713718,-3.58199301533192
2,0,-40.5833333333333,-9.41666666666666,18.9076024111683,-13.7081116397621,5.89757900896477,17.442366810025,-2.62545464647724
4,0,-45.4166666666667,-15.5833333333333,18.0288690620273,-12.4842352329756,8.93558591193783,16.0614790881642,-3.25971534632091
1,0,-54.0833333333333,-20.5833333333333,18.6879822081834,-10.0883435949687,7.76304990174494,16.7385343103592,-2.70576502593695
1,0,-55.9166666666667,-21.4166666666667,17.9397042676185,-10.2091713548431,7.61853541156699,18.0811266015258,-3.7384486730835
1,0,-44.4166666666667,-12.25,17.9690488186901,-12.7870741762044,8.11546159647167,16.600781658992,-3.20081035617582
4,0,-54.0833333333333,-18.9166666666667,19.5806904904034,-11.1784286074203,8.17991816783454,17.082060375365,-3.44909217673464
5,0,-49.0833333333333,-17.4166666666667,18.288525507004,-11.6290511253119,8.4771975403473,16.0025964387406,-3.09308197825742
4,0,-44.4166666666667,-19.0833333333333,16.6609357731949,-11.0146637651322,8.8749553969342,15.2934336037242,-2.43871063388228
5,0,-41.5833333333333,-19.25,17.4422931253019,-10.7888473549849,8.1333064847404,16.1526302266935,-2.92773537355444
2,0,-52.25,-31.25,13.5367785409663,-6.63526034970369,6.40761297841816,15.8144248844194,-6.03438839764016
5,0,-50.75,-22.4166666666667,16.3233189589364,-9.97267061253651,8.23743629707792,17.1220583951043,-3.24136836285282
1,0,-39.4166666666667,-10.0833333333333,17.6650387325676,-11.5073042352399,5.14579407754458,16.9164503001454,-2.92109235745183
2,0,-50.4166666666667,-23.9166666666667,14.7014644117754,-8.24088338291882,7.94761123550171,16.6362907839425,-3.55693411145871
1,0,-39.25,-12.25,18.0462536924787,-9.59283054002354,3.69977263269664,16.3558947583951,-3.23335750637466
4,0,-49.0833333333333,-16.0833333333333,19.2743900217306,-11.0268105217983,7.23447452016806,14.5820348107821,-2.96154491397451
5,0,-51.5833333333333,-29.0833333333333,14.348780775143,-6.22476746375911,6.87637570998873,16.7872464578469,-4.38007764119329
2,0,-52.9166666666667,-20.5833333333333,18.7951758623732,-10.5802639023216,7.99005993921415,17.3375818011377,-2.69441507517045
5,0,-42.25,-12.4166666666667,16.3245615161083,-11.9617339229893,6.62939850708091,15.0696348002371,-2.55907079233216
4,0,-55.25,-28.0833333333333,15.1510765216892,-7.26657755387617,8.13102366345842,18.242159996267,-6.54485141773794
4,0,-40.75,-11.25,16.8763487070224,-10.207320835736,5.02049486242805,15.4834183521484,-2.31745485776958
4,0,-44.25,-8.91666666666666,21.7364464129563,-13.5629784356464,6.52105315310975,17.3755590392919,-3.89809676421372
5,0,-41.5833333333333,-11.25,17.3410921832155,-11.8842430569332,5.66000733764937,15.1320078432986,-1.77713909408998
5,0,-45.5833333333333,-14.0833333333333,18.8684588052495,-12.135685075658,8.05719282943187,15.4467857470163,-2.82949235543042
3,0,-37.9166666666667,-9.58333333333333,19.536854884596,-11.9315439294055,3.90904895735762,17.8457705079764,-3.62904299053944
1,0,-57.4166666666667,-21.25,18.7865601304281,-10.927035647158,7.33358350140809,19.3593664371306,-4.18161295647358
3,0,-46.75,-17.5833333333333,19.0455266592862,-11.3295359032819,8.5499617414041,16.3552598427982,-2.16191180181402
1,0,-52.5833333333333,-26.5833333333333,14.3066482927591,-5.85987169027558,9.29541989388741,17.6640327347235,-4.39582321366229
4,0,-48.5833333333333,-19.5833333333333,17.7520034555019,-10.78491998273,9.36975707261331,16.1729353879704,-2.12394438097388
1,0,-45.25,-14.25,18.5449250897022,-12.2862975994022,8.04351343392352,15.5171138543949,-2.9268297166681
5,0,-42.25,-9.41666666666666,20.6867987867278,-13.8757449087424,5.65571488211378,17.5902192726161,-2.82589736037021
1,0,-47.5833333333333,-21.75,16.4085402464754,-9.86784414676495,8.95171868370697,15.5183173571767,-2.32645636635093
5,0,-50.25,-24.0833333333333,14.0566039171327,-8.12814602662566,7.93497338452364,16.2008654342937,-3.48751030836607
5,0,-46.0833333333333,-14.5833333333333,18.9767827213835,-11.6771161160686,8.00845302542666,15.6362340053528,-2.56061930275297
1,0,-46.5833333333333,-22.5833333333333,14.8015698235218,-8.60274018617175,9.23457642975427,14.2072893868603,-1.90618293123062
5,0,-42.5833333333333,-21.0833333333333,15.9259226524415,-10.2164715806507,9.15824593393996,15.4801691707891,-2.98568456280512
2,0,-44.0833333333333,-10.5833333333333,18.0353415950911,-13.416306835126,8.24717097634852,17.1251501888084,-3.67487429815517
5,0,-49.25,-25.4166666666667,13.4852626565768,-6.66645233069245,7.37603707094748,14.834249103624,-3.1121125710492
4,0,-49.9166666666667,-25.5833333333333,13.1712577040683,-7.15674253921097,7.88232650805265,15.6891864024688,-3.58338357607494
1,0,-51.75,-22.9166666666667,16.1784646486953,-9.32864061750065,7.86948379771321,17.1815943679763,-3.42865211209433
3,0,-41.5833333333333,-11.4166666666667,17.3260601417298,-11.9275506101761,5.60266677590252,15.1433423548546,-1.8006414344037
1,0,-53.25,-33.25,12.1814834308871,-6.3459078157951,5.91030951037799,15.3652717777247,-5.91088260525274
3,0,-51.25,-20.9166666666667,17.0026551397965,-10.6218122289211,8.08275315299344,16.9974571929965,-2.8393301154805
3,0,-40.75,-18.0833333333333,18.8167531973599,-10.8227085712053,6.41146824259944,16.9098290643412,-3.00039671650818
4,0,-44.0833333333333,-11.0833333333333,18.5194560223874,-13.8423068292384,8.263472030534,17.8074870278265,-3.79089215151954
3,0,-51.4166666666667,-24.75,14.6716918398379,-7.33175417471796,7.9817941294131,16.4838136010449,-3.74347894785858
5,0,-51.0833333333333,-18.75,19.6025276304635,-11.2729478944751,8.44794724479022,16.2705178073361,-2.9621400035474
2,0,-47.4166666666667,-22.75,15.746032518747,-9.68678935152013,8.52030258666928,15.528593663841,-2.5372252279474
5,0,-44.0833333333333,-16.0833333333333,17.2859578541179,-12.1772963952622,8.04377146025779,15.5424358854613,-2.88973413562266
2,0,-43.75,-15.0833333333333,18.8527645906346,-12.9409514916058,7.16908402224234,16.4324677878561,-3.06397675428865
2,0,-49.0833333333333,-25.4166666666667,13.5310492795164,-6.36888985821954,7.65080027741571,14.7146760203473,-3.04883897217166
1,0,-46.75,-20.75,16.2131425658826,-9.69454221087291,9.02173593692787,14.6392473128005,-1.93756652146605
4,0,-44.25,-17.9166666666667,16.575488950604,-10.6680376248038,9.18788709789854,14.3361594172619,-2.3515726518445
5,0,-43.5833333333333,-21.0833333333333,15.7616912803174,-9.27324066574672,8.95963141161286,14.2004954939428,-2.13788522514393
1,0,-44.5833333333333,-8.91666666666666,20.6016669881056,-13.2916766774725,6.27376313328256,17.1008020573257,-3.69636801605055
2,0,-55.25,-21.0833333333333,17.6834917972004,-9.78610963300303,7.83816061397156,16.8585794870943,-2.83982264694537
2,0,-49.75,-24.0833333333333,13.9981055174371,-8.46751047322545,7.97041846535043,16.0995834357719,-3.69899828137286
5,0,-42.4166666666667,-10.75,19.3944086943088,-14.0020778021088,6.44041234173917,17.8130377836102,-3.38870953898989
3,0,-42.25,-18.0833333333333,17.919255241341,-11.6196764037928,8.17845826246423,16.2851116935243,-2.98740505727974
4,0,-41.0833333333333,-7.58333333333333,20.8378885756737,-13.7677423908834,5.5300657029884,17.1746786515989,-2.94803640347405
1,0,-50.0833333333333,-26.4166666666667,12.8131823476218,-7.03861231024378,7.87551231899953,16.0341972324671,-3.99029351015106
5,0,-40.5833333333333,-17.75,19.1520338332682,-10.849210652997,6.03162398556657,17.1896399951619,-3.11030739288136
2,0,-44.0833333333333,-11.9166666666667,18.9234501802892,-13.6329664471568,8.10493264160168,17.596356076509,-3.5964727248913
2,0,-42.5833333333333,-20.0833333333333,17.5462541709061,-11.5417258123649,8.128726671138,16.7184196654301,-3.22685655249746
2,0,-48.75,-23.9166666666667,14.7682543288631,-8.72374764074383,7.76402228947342,15.8808010337742,-3.15873253198996
1,0,-50.75,-24.5833333333333,13.8917677423778,-7.33578341936507,8.14463649170508,16.50961939943,-3.72708660933812
4,0,-45.0833333333333,-20.25,16.3729408213944,-10.524275087526,9.6821850593958,14.9802434394141,-2.32130986223918
3,0,-50.5833333333333,-18.4166666666667,19.5849278423706,-11.328703044589,8.55578201860421,16.1628018817248,-2.88046817392855
2,0,-40.0833333333333,-17.25,19.5289922356762,-9.68790624559339,5.68718939070657,17.3410453336378,-2.99903524686122
1,0,-44.0833333333333,-13.25,19.3668392258171,-12.9984742429526,7.53631580715248,16.6381925343593,-2.9332736167063
3,0,-54.75,-27.75,14.7809166347244,-6.92322637029735,8.13953267035413,17.9300211223304,-6.25256491400151
1,0,-40.4166666666667,-10.25,16.7553025240224,-11.0898155885311,5.12060685620974,15.8932142162737,-2.38325798890897
4,0,-51.25,-25.4166666666667,12.5848458460897,-5.52188992995104,7.72805614141516,14.5337425774661,-3.50046380201245
2,0,-45.4166666666667,-10.4166666666667,18.1405472948561,-12.7594757229189,8.34893134853176,16.5253614367063,-3.37265368111632
2,0,-51.0833333333333,-26.75,11.7768713227654,-5.15606387210331,8.06937840814846,15.1545841440005,-4.30171341893064
3,0,-49.5833333333333,-17.25,19.1107416809948,-11.7180605115385,8.1745214854519,16.2504429068046,-3.26287603073712
5,0,-47.4166666666667,-20.9166666666667,16.4960948966309,-9.09634719357558,8.88932617242197,14.1680738248294,-1.45954307406236
4,0,-41.4166666666667,-15.25,16.6633022617676,-10.9359994839092,6.44546710192815,14.4691345806247,-2.21738341072318
2,0,-45.9166666666667,-17.25,18.4018097860849,-11.9775970563873,8.96683094497176,16.3256945787571,-2.45642779549288
1,0,-41.9166666666667,-20.4166666666667,14.7637118539088,-9.58305413412698,9.06799925627799,14.5214564532192,-2.63001912527911
1,0,-53.5833333333333,-23.4166666666667,16.2592761106181,-9.11746646180131,7.87343747756455,17.8399539783597,-4.23202505600509
3,0,-53.4166666666667,-21.5833333333333,18.2857778299193,-10.3552418547409,7.65717617783879,17.6009187939149,-3.01579363722069
5,0,-43.0833333333333,-17.9166666666667,16.7072183860427,-10.862625406644,8.3730675907861,14.8737953252724,-2.54667861558611
5,0,-39.75,-13.4166666666667,16.8150220403544,-7.87032417022473,4.10425444711874,14.9048342598483,-2.34142837897376
4,0,-52.9166666666667,-18.75,18.3705677801487,-10.3749883048484,8.52800373045648,15.6986384287773,-2.82603310129311
5,0,-42.4166666666667,-13.5833333333333,17.0344504437747,-11.7747937472956,6.69076542925084,14.8792737846371,-2.4219694550794
2,0,-51.25,-24.25,14.861093317389,-7.80164241344036,8.50160695167509,16.9136583045877,-3.68327982148291
1,0,-48.75,-21.0833333333333,17.5129276114592,-10.5628179435289,8.84665571093988,16.0511311906518,-2.08438582583454
1,0,-39.25,-7.91666666666666,18.8998540491199,-12.6485553794562,5.71325660653614,15.8862065478205,-2.82608290979135
3,0,-49.75,-18.9166666666667,19.5074083531486,-11.8121796477144,8.53748258444871,16.3704723227365,-3.13607563114479
5,0,-46.25,-14.25,19.6829847692386,-11.7857508765935,7.61195987175851,15.2797045451407,-3.18223660194518
1,0,-46.75,-20.0833333333333,15.3776551639219,-8.86461596528502,9.22818533962374,13.2571863818157,-1.53076385093588
1,0,-54.25,-24.0833333333333,16.5215042367494,-8.60631560009656,7.89268946284676,18.0797721277543,-4.57170929582981
5,0,-40.9166666666667,-11.5833333333333,16.5794249093112,-9.72034939691377,4.98989930804012,15.4553473320102,-2.41408038018878
2,0,-54.0833333333333,-21.4166666666667,18.5016135621637,-10.1919776155419,7.59367197234525,17.4015386616337,-2.9950827802358
1,0,-44.5833333333333,-20.0833333333333,16.390601699337,-10.4976210791241,9.90302345180471,14.813637170099,-2.2170147906299
4,0,-53.4166666666667,-23.25,16.6308204538974,-9.59152552390685,7.82935323872816,18.0092360269181,-4.16199069274925
3,0,-44.75,-16.4166666666667,17.1435134514318,-12.2978307277439,9.33858452318546,16.2257900578251,-3.39588941189053
2,0,-51.25,-16.0833333333333,20.8262748609441,-11.9867228573721,8.84010431974951,16.0811740848738,-3.19336977526841
1,0,-44.25,-10.75,18.1060807571032,-13.5176555415448,8.72891489291078,17.3224879962802,-3.87929896814415
1,0,-52.5833333333333,-26.9166666666667,14.4791575555712,-5.07680547666698,8.61017426105288,16.878059568051,-4.73502437798416
2,0,-54.5833333333333,-29.4166666666667,14.6076773994141,-6.38391970930023,7.43899599971546,17.6610633984318,-6.48184155861452
2,0,-42.9166666666667,-20.4166666666667,16.5761818393061,-11.0410525621182,8.29530959775778,15.918174959422,-3.20573236923738
3,0,-40.25,-16.9166666666667,18.1252127664883,-9.31147567035185,5.72407701819718,16.8012214058843,-2.8791245938676
5,0,-48.5833333333333,-18.75,17.1923350489541,-10.7269508983759,9.34607519581868,15.6818389204761,-2.16006625763977
2,0,-38.4166666666667,-12.9166666666667,21.5556583917202,-8.34601213082784,5.35460397390842,15.7917704601852,-3.43108030352453
4,0,-52.0833333333333,-24.0833333333333,15.8278653111486,-8.13350576455125,7.95418251168744,17.2366929820209,-3.68497654738415
3,0,-41.75,-21.4166666666667,17.9964088100336,-11.1102409041502,7.3533506383029,17.0104040989102,-3.47105808062087
4,0,-50.25,-22.9166666666667,16.6203427163985,-9.69609518861734,8.24180672896667,17.4282738628189,-3.38957070195449
4,0,-41.5833333333333,-7.58333333333333,21.0849658827219,-13.7397206012416,6.55951842144412,17.1512981501792,-3.19077182282863
2,0,-55.4166666666667,-23.0833333333333,16.7150522179938,-9.0342632916343,7.92281783341769,17.6248116212413,-3.91460921144124
2,0,-45.75,-9.91666666666666,20.0537747521005,-13.2510028727501,8.10756567542905,17.2331688433862,-3.4435476940672
1,0,-47.5833333333333,-23.4166666666667,15.0278049009453,-8.98324010971119,7.72235612075667,15.0557500908776,-2.58230022396741
3,0,-46.25,-23.75,14.7997287134307,-4.04113487553729,10.2112793928474,13.8822624962107,-1.93150743561041
4,0,-52.5833333333333,-30.4166666666667,14.2250733225001,-6.75573164114818,6.48761539968539,17.0596232801248,-4.7825294244552
5,0,-46.4166666666667,-22.0833333333333,14.4334395814218,-8.35208806774748,9.97478421098826,13.7767118556246,-1.82156763610925
4,0,-49.5833333333333,-27.0833333333333,14.7660368515972,-7.15606237957661,7.31738732177724,16.7850367187967,-4.07221796943962
2,0,-44.4166666666667,-11.75,18.7064524224873,-13.7686559257931,8.21417512756327,17.8671853599305,-3.77018659852777
5,0,-54.9166666666667,-19.4166666666667,19.7851362671022,-11.0429958825999,8.19794592201802,17.8735309426864,-3.25807567348571
5,0,-39.25,-17.0833333333333,20.0407388425668,-9.00244347111541,4.2559476516848,17.3090651339567,-3.42413412090216
1,0,-41.9166666666667,-18.9166666666667,18.7062239068778,-11.7360756524461,7.76742636707223,17.040091581555,-3.12117997004845
2,0,-44.9166666666667,-16.75,17.4552180552138,-12.192862222392,9.67471576230765,16.9310872659669,-2.82938143140957
5,0,-57.25,-20.4166666666667,19.2830410167978,-11.2754668909796,7.50876872300977,19.0667410279466,-3.74010865425875
3,0,-52.5833333333333,-28.25,14.8100240788033,-6.24981969611361,7.43536641384854,16.5827500427766,-4.69946362533301
2,0,-51.75,-29.9166666666667,14.8442021634965,-7.45828685001678,6.4086007658377,17.6359014542583,-4.76466848049702
3,0,-52.4166666666667,-19.4166666666667,19.3259787207143,-10.7181080016082,8.75514448872874,17.1438782208579,-2.45065094135847
1,0,-38.4166666666667,-8.41666666666666,18.9520886780777,-12.4915131476156,4.96266900043482,16.4459387085036,-2.98869511183794
3,0,-52.9166666666667,-26.75,15.398201564899,-6.27244422591224,8.56876012196163,18.1897531395795,-4.61160077592052
4,0,-46.25,-16.25,17.6058958821846,-11.4460578912473,8.71569944840321,15.1461686890086,-2.75290279676414
3,0,-53.5833333333333,-22.0833333333333,18.2374136629458,-10.2691741454801,7.87565963833409,17.6259287628117,-3.31526039176824
5,0,-41.5833333333333,-12.0833333333333,16.5872459296261,-10.9118831161046,6.04256038868034,15.5577250832756,-2.24913454117
2,0,-40.5833333333333,-11.9166666666667,17.4288944174822,-9.81663045893438,4.96842508903006,16.3017618294059,-2.71268275560728
5,0,-49.4166666666667,-19.0833333333333,18.6656803052956,-11.7339479437622,8.5365423760287,16.1359216869096,-3.14778528234166
4,0,-40.75,-7.58333333333333,19.3385813926606,-12.7784861769303,5.62992206144872,15.766697664234,-2.59094715229426
1,0,-40.75,-9.58333333333333,18.9671400513782,-13.7527490598784,5.92023683927448,17.3977825288644,-2.54754730960579
5,0,-46.25,-12.5833333333333,20.9636517356051,-11.8984456435753,8.28858240563698,15.0169398863061,-3.37143962123539
5,0,-47.75,-23.9166666666667,13.8550366284497,-7.70641524840885,8.01550127928567,14.2956282956678,-2.59744255941722
4,0,-46.75,-18.4166666666667,18.6195596180853,-10.5556551331473,8.65954738205221,15.2102939944896,-1.82681847234159
2,0,-42.9166666666667,-19.0833333333333,16.559213629493,-10.1884707071827,9.61084036738216,14.746658934815,-2.68249009943526
4,0,-44.25,-17.0833333333333,17.1964080037619,-11.5109742335059,8.98517359658489,15.6456490274399,-2.55080300146342
2,0,-43.0833333333333,-9.08333333333333,19.8974552167909,-13.6057103471778,6.74657230441234,17.3108466435323,-2.90494069427811
1,0,-43.9166666666667,-16.5833333333333,17.0743718244546,-11.7245974119565,8.46871284770733,14.9466481016249,-2.3544544098025
4,0,-52.0833333333333,-23.0833333333333,15.821409351987,-9.00602851655597,7.68997663469749,16.9163475644979,-3.39541581133793
3,0,-52.75,-26.0833333333333,13.8197973639008,-6.60002848673131,9.41598059222566,17.4994051038915,-4.43029424926835
5,0,-40.75,-12.0833333333333,17.1104475568181,-9.96092991450434,4.93502769737038,16.0480823930295,-2.54505874206595
5,0,-45.0833333333333,-20.0833333333333,16.3429221769971,-10.6341876694035,9.66214288143161,15.0146764301787,-2.28489153862347
5,0,-47.75,-16.75,16.9850255070485,-10.8106208834533,8.48088757262683,15.0282900726026,-2.60051755247489
2,0,-50.0833333333333,-26.75,13.2901622849259,-6.94659748077236,7.71451604722309,16.3046962125704,-4.09534530088429
1,0,-51.25,-16.4166666666667,20.1343213202513,-11.5852609077495,8.83036372336547,15.5528677885946,-3.07370151928861
3,0,-42.4166666666667,-15.25,16.4706605402021,-11.0644619927472,6.64368336097847,14.3133298002163,-1.90823682606372
5,0,-39.5833333333333,-16.0833333333333,18.8238255807113,-8.98557953938132,4.72902160231901,16.4618433076385,-2.91588364087649
1,0,-50.0833333333333,-28.4166666666667,12.3067105126586,-5.13475986080508,7.12820319284068,14.4189380571352,-3.43834803605633
3,0,-44.0833333333333,-16.25,17.0864094234037,-12.0100178919806,8.29445568349275,15.261672647693,-2.86036478994273
3,0,-49.4166666666667,-23.75,15.5263281852625,-9.13244103378652,7.6239811877784,16.7575191447261,-3.32398783683784
4,0,-41.0833333333333,-18.9166666666667,17.5032316448374,-10.3579054420607,7.59856805128376,15.9185730586051,-2.80243124290184
2,0,-51.25,-29.9166666666667,14.3464196235963,-6.69689481370237,6.17548680077494,16.7360329970476,-5.82698490127143
5,0,-44.75,-14.9166666666667,18.0034182297975,-12.2347914200792,8.29369561531161,15.5747260667922,-3.02236867071289
4,0,-41.4166666666667,-20.4166666666667,15.7718551911012,-9.71598973178667,8.27523717916743,15.1693970647995,-2.87271222056947
5,0,-39.25,-12.9166666666667,18.9133951213529,-8.26940383069043,3.9048700725557,16.2376944324179,-2.90114308451159
2,0,-44.75,-16.75,17.1210328095451,-11.6934534221666,9.82501898459563,16.4635763330566,-2.64534145871806
4,0,-43.0833333333333,-18.0833333333333,16.1253846264528,-10.1574081869643,8.67587458831258,14.1748046591252,-2.41894478360297
1,0,-53.25,-22.75,17.2352799731172,-10.2922961694387,7.79876545279228,17.9168574370353,-3.80285603148903
